gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
9428	KLAM	10015	KLAM0010015		'421232121253801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15583	KLAM	10028	KLAM0010028		'423551121515301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15470	KLAM	10042	KLAM0010042		'421110121534701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15453	KLAM	10050	KLAM0010050		'420958121410301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15555	KLAM	10057	KLAM0010057		'423443121404001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15426	KLAM	10059	KLAM0010059		'420815122002301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12685	KLAM	10063	KLAM0010063		'35010063'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12685	KLAM	10063	KLAM0010063		'443257121305801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9429	KLAM	10080	KLAM0010080		'422057121310901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9430	KLAM	10082	KLAM0010082		'422025121410801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15500	KLAM	10089	KLAM0010089		'421617121511501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15384	KLAM	10104	KLAM0010104		'420531121540801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9431	KLAM	10122	KLAM0010122		'420814121155901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15643	KLAM	10133	KLAM0010133		'433622121310001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15537	KLAM	10136	KLAM0010136		'423318121525401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8187	KLAM	10146	KLAM0010146		'421624121481101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15403	KLAM	10149	KLAM0010149		'420700121453901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9433	KLAM	10159	KLAM0010159		'420816121292401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9434	KLAM	10162	KLAM0010162		'421029121113301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14396	KLAM	10174	KLAM0010174		'423245121405001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9435	KLAM	10175	KLAM0010175		'39S/12E-35AAB (Lorella)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
9435	KLAM	10175	KLAM0010175		'420904121151801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8190	KLAM	10179	KLAM0010179		'421319121472601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8191	KLAM	10181	KLAM0010181		'422025121283501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15400	KLAM	10184	KLAM0010184		'420646121554601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15612	KLAM	10185	KLAM0010185		'423900121525501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15414	KLAM	10196	KLAM0010196		'420730121454201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15415	KLAM	10219	KLAM0010219		'420730121570401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12665	KLAM	10236	KLAM0010236		'35010236'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12665	KLAM	10236	KLAM0010236		'433453122022001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8193	KLAM	10242	KLAM0010242		'421224121235201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8194	KLAM	10252	KLAM0010252		'420925121283601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14397	KLAM	10253	KLAM0010253		'420759121545101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14418	KLAM	10254	KLAM0010254		'420416121530201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15407	KLAM	10255	KLAM0010255		'420722121493001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9436	KLAM	10258	KLAM0010258		'421037121265901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12670	KLAM	10289	KLAM0010289		'35010289'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12670	KLAM	10289	KLAM0010289		'433652121352701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8195	KLAM	10292	KLAM0010292		'39S/11.5E-26DBA (Poe Valley)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
8195	KLAM	10292	KLAM0010292		'420931121292901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12686	KLAM	10314	KLAM0010314		'35010314'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12686	KLAM	10314	KLAM0010314		'443309121313801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9437	KLAM	10316	KLAM0010316		'421158121241201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8197	KLAM	10336	KLAM0010336		'421726121400101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15629	KLAM	10347	KLAM0010347		'425609121290001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14419	KLAM	10349	KLAM0010349		'420141121234801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8199	KLAM	10352	KLAM0010352		'421312121240301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8202	KLAM	10357	KLAM0010357		'421305121240301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9438	KLAM	10362	KLAM0010362		'420812121144901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9439	KLAM	10364	KLAM0010364		'420812121151001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15455	KLAM	10367	KLAM0010367		'420958121463501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9440	KLAM	10368	KLAM0010368		'421513121290901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15369	KLAM	10377	KLAM0010377		'420325121445801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8203	KLAM	10378	KLAM0010378		'421132121235401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15490	KLAM	10390	KLAM0010390		'38S/9E-20BAD (OIT)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
15490	KLAM	10390	KLAM0010390		'421516121472001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9441	KLAM	10395	KLAM0010395		'421208121223901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15172	KLAM	10398	KLAM0010398		'423614121462001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8204	KLAM	10416	KLAM0010416		'421215121233001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8205	KLAM	10421	KLAM0010421		'421313121244401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12675	KLAM	10425	KLAM0010425		'35010425'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12675	KLAM	10425	KLAM0010425		'433327121351701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12681	KLAM	10428	KLAM0010428		'35010428'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12681	KLAM	10428	KLAM0010428		'433452121320101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8207	KLAM	10432	KLAM0010432		'421102121255901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15510	KLAM	10437	KLAM0010437		'422616121165201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8208	KLAM	10440	KLAM0010440		'421214121224601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9442	KLAM	10443	KLAM0010443		'421102121265701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8209	KLAM	10445	KLAM0010445		'420011121224301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9443	KLAM	10448	KLAM0010448		'421314121280901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8211	KLAM	10454	KLAM0010454		'40S/12E-32BCB (Silbernagel/Dark)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
8211	KLAM	10454	KLAM0010454		'420336121264701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8212	KLAM	10458	KLAM0010458		'420611121113401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8213	KLAM	10460	KLAM0010460		'421229121251901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8214	KLAM	10461	KLAM0010461		'421250121233401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8215	KLAM	10462	KLAM0010462	103039	'420220121253701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8215	KLAM	10462	KLAM0010462	103039	'Model Well No. 8'	USGS SIR 2015-5087	Pischel, E.M. and Gannett, M.W., 2015, Effects of groundwater pumping on agricultural drains in the Tule Lake subbasin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2015-5087.	10/22/2024
9444	KLAM	10467	KLAM0010467		'420838121171001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8216	KLAM	10473	KLAM0010473		'420323121120901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15639	KLAM	10474	KLAM0010474		'430813121482201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8217	KLAM	10475	KLAM0010475		'421223121262101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8218	KLAM	10478	KLAM0010478		'420250121265301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8219	KLAM	10495	KLAM0010495		'40S/13E-35DAA (S. Langell Valley)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
8219	KLAM	10495	KLAM0010495		'420323121150201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8220	KLAM	10498	KLAM0010498		'421059121273301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8222	KLAM	10506	KLAM0010506		'420212121313301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15564	KLAM	10508	KLAM0010508		'423513121534501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12677	KLAM	10517	KLAM0010517		'35010517'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12677	KLAM	10517	KLAM0010517		'443619121305701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8223	KLAM	10518	KLAM0010518		'420351121403801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12674	KLAM	10519	KLAM0010519		'35010519'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12674	KLAM	10519	KLAM0010519		'433413121351201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14398	KLAM	10521	KLAM0010521		'422553122084001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8224	KLAM	10526	KLAM0010526		'420933121170401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9445	KLAM	10531	KLAM0010531		'420944121184201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8225	KLAM	10539	KLAM0010539	131968	'420049121211102'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9446	KLAM	10554	KLAM0010554		'420857121150801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9447	KLAM	10566	KLAM0010566		'421305121233101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12678	KLAM	10573	KLAM0010573		'35010573'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12678	KLAM	10573	KLAM0010573		'443546121310101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9448	KLAM	10574	KLAM0010574		'420030121140401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8226	KLAM	10575	KLAM0010575		'420038121141001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15558	KLAM	10587	KLAM0010587		'423449121504001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15596	KLAM	10588	KLAM0010588		'423631121484501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
221	KLAM	10603	KLAM0010603		'422648121021101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8227	KLAM	10608	KLAM0010608		'420826121165301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8228	KLAM	10634	KLAM0010634		'420826121170701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15454	KLAM	10639	KLAM0010639		'420958121460601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8230	KLAM	10641	KLAM0010641		'420350121150601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8231	KLAM	10642	KLAM0010642		'420050121132601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15642	KLAM	10645	KLAM0010645		'431257121464801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9449	KLAM	10647	KLAM0010647		'420938121185701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9450	KLAM	10675	KLAM0010675		'420408121272601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9450	KLAM	10675	KLAM0010675		'KLAM 14766'	OWRD OLD LOGID	Old OWRD Logid - The original logid in the OWRD well log database. Replaced by a different logid or no longer in the OWRD well log database.	10/22/2024
15368	KLAM	10683	KLAM0010683	142071	'420253121264401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15592	KLAM	10697	KLAM0010697		'423618121522901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8232	KLAM	10699	KLAM0010699	29474	'420735121185701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15465	KLAM	10718	KLAM0010718		'421040121411301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12683	KLAM	10738	KLAM0010738		'35010738'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12683	KLAM	10738	KLAM0010738		'433442121343201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12682	KLAM	10745	KLAM0010745		'35010745'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12682	KLAM	10745	KLAM0010745		'433502121321801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8234	KLAM	10748	KLAM0010748		'420137121143001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8235	KLAM	10749	KLAM0010749		'421707120525401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15613	KLAM	10760	KLAM0010760		'423903121564501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8236	KLAM	10764	KLAM0010764		'420235121135901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12671	KLAM	10779	KLAM0010779		'35010779'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12671	KLAM	10779	KLAM0010779		'443657121361601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14421	KLAM	10781	KLAM0010781		'420633121475401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15540	KLAM	10787	KLAM0010787		'423326121420901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15535	KLAM	10788	KLAM0010788		'423305121413701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8239	KLAM	10803	KLAM0010803		'420134121085601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9452	KLAM	10813	KLAM0010813		'421039121201001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9453	KLAM	10814	KLAM0010814		'421053121200501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14622	KLAM	10822	KLAM0010822		'421217121501201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15551	KLAM	10835	KLAM0010835		'423400121410201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15508	KLAM	10846	KLAM0010846		'422552122073301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15524	KLAM	10864	KLAM0010864		'423124121542201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9454	KLAM	10870	KLAM0010870		'421921121280301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12673	KLAM	10878	KLAM0010878		'35010878'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12673	KLAM	10878	KLAM0010878		'433445121352101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15473	KLAM	10897	KLAM0010897		'421121121415101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15388	KLAM	10918	KLAM0010918		'420601121442301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14399	KLAM	10948	KLAM0010948		'421102121415601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15600	KLAM	10967	KLAM0010967		'423638121511701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15478	KLAM	10971	KLAM0010971		'421141121445401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9456	KLAM	11003	KLAM0011003		'420908121272201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15460	KLAM	11007	KLAM0011007		'421018121394701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15531	KLAM	11010	KLAM0011010		'423228121414401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15542	KLAM	11026	KLAM0011026		'423336121524401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15456	KLAM	11036	KLAM0011036		'421006121521501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15522	KLAM	11047	KLAM0011047		'423116121540501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15444	KLAM	11050	KLAM0011050		'420915121462301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14400	KLAM	11059	KLAM0011059		'420724121404001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15554	KLAM	11076	KLAM0011076		'423426121554601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12668	KLAM	11079	KLAM0011079		'35011079'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12668	KLAM	11079	KLAM0011079		'443304121574101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
12676	KLAM	11080	KLAM0011080		'35011080'	USGS OFR 97-197 DESCHUTES	Caldwell, R.R. and Truini, M., 1997, Ground-water and water-chemistry data for the upper Deschutes Basin, Oregon: U.S. Geological Survey Open-File Report 97-197.	10/22/2024
12676	KLAM	11080	KLAM0011080		'433339122001501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9457	KLAM	11139	KLAM0011139		'421408121311301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15483	KLAM	11140	KLAM0011140		'421220121491001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15381	KLAM	11157	KLAM0011157		'420453121534101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8243	KLAM	11159	KLAM0011159		'421223121470501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9458	KLAM	11168	KLAM0011168		'421158121242901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9459	KLAM	11204	KLAM0011204		'420705121130201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
20708	KLAM	11208	KLAM0011208		'424800121032201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15382	KLAM	11209	KLAM0011209		'420525121425001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14401	KLAM	11211	KLAM0011211		'420758121490301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15527	KLAM	11215	KLAM0011215		'423159121543401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15458	KLAM	11218	KLAM0011218		'421012121411801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9460	KLAM	11227	KLAM0011227		'421005121264201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15452	KLAM	11248	KLAM0011248		'420953121525901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9409	KLAM	11254	KLAM0011254	103756	'420116121241801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9409	KLAM	11254	KLAM0011254	103756	'Model Well No. 2'	USGS SIR 2015-5087	Pischel, E.M. and Gannett, M.W., 2015, Effects of groundwater pumping on agricultural drains in the Tule Lake subbasin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2015-5087.	10/22/2024
15506	KLAM	11270	KLAM0011270		'422313121085301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15482	KLAM	11282	KLAM0011282		'421217121421801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9461	KLAM	11294	KLAM0011294	35506	'421152121230401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9462	KLAM	11380	KLAM0011380		'420727121280201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15577	KLAM	11383	KLAM0011383		'423540121535401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9463	KLAM	11392	KLAM0011392		'421930121275501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9464	KLAM	11421	KLAM0011421		'420835121331001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9465	KLAM	11454	KLAM0011454		'421346121354501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9466	KLAM	11473	KLAM0011473		'421436121272001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15607	KLAM	11479	KLAM0011479		'423726121504001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15410	KLAM	11501	KLAM0011501		'420727121491701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9467	KLAM	11569	KLAM0011569		'421320121335201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15393	KLAM	11574	KLAM0011574		'420638121551701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15523	KLAM	11580	KLAM0011580		'423121121541201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15552	KLAM	11581	KLAM0011581		'423400121410202'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15487	KLAM	11620	KLAM0011620		'421414121463001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14569	KLAM	11653	KLAM0011653		'421532121470401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15493	KLAM	11654	KLAM0011654		'421544121473001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15492	KLAM	11655	KLAM0011655		'421527121472801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14402	KLAM	11656	KLAM0011656		'421541121474201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15497	KLAM	11661	KLAM0011661		'421609121483201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15598	KLAM	11687	KLAM0011687		'423634121420901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15597	KLAM	11688	KLAM0011688		'423633121421701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15544	KLAM	11693	KLAM0011693		'423343121525401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15637	KLAM	11768	KLAM0011768		'430358121482501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15174	KLAM	11773	KLAM0011773		'430517121402701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15636	KLAM	11774	KLAM0011774		'430055121401501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15622	KLAM	11789	KLAM0011789		'424403122002301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14403	KLAM	11791	KLAM0011791		'424225121594201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6358	KLAM	11796	KLAM0011796	78771	'423832121524801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15571	KLAM	11800	KLAM0011800		'423525121511001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15576	KLAM	11801	KLAM0011801		'423538121520601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14564	KLAM	11825	KLAM0011825		'421528121464601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14565	KLAM	11826	KLAM0011826		'421515121465301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14566	KLAM	11828	KLAM0011828		'421522121464601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
